STAGE 1 Parameters:
Fuel mass (kg): 5559.2755803978625
Dry mass (kg): 1200.0
Fuel fract: 0.8224661821038867
Isp @ SL: 224.63845626283333
Burn time (sec): 136.07634889186946
Thrust (N): 90030.294
dM/dt: 40.854091292642174

TIME,HEIGHT,VELOCITY,MASS,THRUST,DRAG,GAMMA,RANGE
105.100,30869.109,965.979,2965.511,91998.689,946.283,0.953,14549.415,
105.200,30947.929,968.260,2961.425,92006.657,937.747,0.952,14605.186,
105.300,31026.899,970.547,2957.340,92014.655,929.275,0.952,14661.137,
105.400,31106.022,972.839,2953.254,92022.685,920.865,0.951,14717.268,
105.500,31185.296,975.136,2949.169,92030.747,912.518,0.951,14773.579,
105.600,31264.723,977.438,2945.084,92038.841,904.234,0.950,14830.072,
105.700,31344.302,979.745,2940.998,92046.966,896.012,0.949,14886.746,
105.800,31424.033,982.058,2936.913,92055.123,887.851,0.949,14943.602,
105.900,31503.918,984.376,2932.827,92063.313,879.752,0.948,15000.641,
106.000,31583.955,986.699,2928.742,92071.534,871.713,0.947,15057.862,
106.100,31664.146,989.028,2924.656,92079.787,863.736,0.947,15115.268,
106.200,31744.490,991.362,2920.571,92088.073,855.819,0.946,15172.857,
106.300,31824.988,993.701,2916.486,92096.391,847.962,0.946,15230.631,
106.400,31905.640,996.045,2912.400,92104.741,840.165,0.945,15288.590,
106.500,31986.446,998.395,2908.315,92113.124,832.428,0.944,15346.735,
106.600,32067.407,1000.750,2904.229,92121.540,824.750,0.944,15405.066,
106.700,32148.522,1003.110,2900.144,92129.988,817.131,0.943,15463.583,
106.800,32229.792,1005.476,2896.059,92138.469,809.570,0.943,15522.288,
106.900,32311.218,1007.847,2891.973,92146.983,802.067,0.942,15581.180,
107.000,32392.799,1010.223,2887.888,92155.529,794.623,0.941,15640.261,
107.100,32474.535,1012.605,2883.802,92164.109,787.236,0.941,15699.530,
107.200,32556.427,1014.992,2879.717,92172.722,779.906,0.940,15758.989,
107.300,32638.476,1017.385,2875.632,92181.368,772.633,0.939,15818.638,
107.400,32720.680,1019.783,2871.546,92190.048,765.417,0.939,15878.476,
107.500,32803.041,1022.187,2867.461,92198.761,758.258,0.938,15938.506,
107.600,32885.559,1024.596,2863.375,92207.507,751.154,0.938,15998.727,
107.700,32968.234,1027.010,2859.290,92216.287,744.106,0.937,16059.140,
107.800,33051.066,1029.431,2855.205,92225.100,737.114,0.936,16119.745,
107.900,33134.056,1031.856,2851.119,92233.948,730.176,0.936,16180.544,
108.000,33217.203,1034.287,2847.034,92242.829,723.294,0.935,16241.536,
108.100,33300.509,1036.724,2842.948,92251.744,716.466,0.935,16302.722,
108.200,33383.972,1039.166,2838.863,92260.693,709.692,0.934,16364.102,
108.300,33467.594,1041.614,2834.777,92269.677,702.972,0.933,16425.678,
108.400,33551.375,1044.067,2830.692,92278.694,696.305,0.933,16487.449,
108.500,33635.314,1046.526,2826.607,92287.746,689.692,0.932,16549.417,
108.600,33719.413,1048.991,2822.521,92296.832,683.132,0.931,16611.581,
108.700,33803.671,1051.461,2818.436,92305.953,676.624,0.931,16673.943,
108.800,33888.088,1053.937,2814.350,92315.108,670.168,0.930,16736.502,
108.900,33972.666,1056.418,2810.265,92324.298,663.765,0.930,16799.260,
109.000,34057.403,1058.906,2806.180,92333.522,657.413,0.929,16862.217,
109.100,34142.301,1061.398,2802.094,92342.782,651.113,0.928,16925.374,
109.200,34227.359,1063.897,2798.009,92352.076,644.864,0.928,16988.730,
109.300,34312.579,1066.401,2793.923,92361.406,638.665,0.927,17052.287,
109.400,34397.959,1068.911,2789.838,92370.770,632.517,0.926,17116.046,
109.500,34483.500,1071.427,2785.753,92380.170,626.419,0.926,17180.006,
109.600,34569.204,1073.949,2781.667,92389.605,620.371,0.925,17244.168,
109.700,34655.068,1076.476,2777.582,92399.076,614.373,0.925,17308.533,
109.800,34741.095,1079.009,2773.496,92408.581,608.423,0.924,17373.102,
109.900,34827.284,1081.548,2769.411,92418.123,602.523,0.923,17437.874,
110.000,34913.636,1084.093,2765.326,92427.700,596.671,0.923,17502.851,
110.100,35000.150,1086.644,2761.240,92437.313,590.868,0.922,17568.033,
110.200,35086.828,1089.200,2757.155,92446.962,585.113,0.922,17633.421,
110.300,35173.668,1091.762,2753.069,92456.646,579.405,0.921,17699.015,
110.400,35260.672,1094.331,2748.984,92466.367,573.745,0.920,17764.816,
110.500,35347.840,1096.905,2744.898,92476.124,568.132,0.920,17830.825,
110.600,35435.172,1099.485,2740.813,92485.917,562.566,0.919,17897.041,
110.700,35522.668,1102.071,2736.728,92495.746,557.047,0.918,17963.466,
110.800,35610.328,1104.663,2732.642,92505.612,551.573,0.918,18030.100,
110.900,35698.153,1107.261,2728.557,92515.514,546.146,0.917,18096.944,
111.000,35786.143,1109.865,2724.471,92525.453,540.765,0.917,18163.998,
111.100,35874.298,1112.475,2720.386,92535.428,535.428,0.916,18231.263,
111.200,35962.619,1115.091,2716.301,92545.440,530.137,0.915,18298.739,
111.300,36051.105,1117.713,2712.215,92555.489,524.891,0.915,18366.428,
111.400,36139.758,1120.341,2708.130,92565.575,519.689,0.914,18434.329,
111.500,36228.576,1122.975,2704.044,92575.698,514.531,0.914,18502.443,
111.600,36317.561,1125.616,2699.959,92585.858,509.418,0.913,18570.771,
111.700,36406.713,1128.262,2695.874,92596.055,504.348,0.912,18639.314,
111.800,36496.031,1130.915,2691.788,92606.290,499.321,0.912,18708.072,
111.900,36585.517,1133.573,2687.703,92616.561,494.337,0.911,18777.045,
112.000,36675.170,1136.238,2683.617,92626.871,489.396,0.910,18846.234,
112.100,36764.991,1138.909,2679.532,92637.218,484.498,0.910,18915.640,
112.200,36854.980,1141.587,2675.447,92647.602,479.642,0.909,18985.264,
112.300,36945.137,1144.270,2671.361,92658.025,474.828,0.909,19055.106,
112.400,37035.462,1146.960,2667.276,92668.485,470.055,0.908,19125.166,
112.500,37125.956,1149.656,2663.190,92678.983,465.324,0.907,19195.445,
112.600,37216.620,1152.358,2659.105,92689.519,460.634,0.907,19265.945,
112.700,37307.452,1155.066,2655.019,92700.093,455.984,0.906,19336.665,
112.800,37398.454,1157.781,2650.934,92710.706,451.375,0.906,19407.605,
112.900,37489.625,1160.502,2646.849,92721.357,446.807,0.905,19478.768,
113.000,37580.967,1163.230,2642.763,92732.046,442.278,0.904,19550.153,
113.100,37672.479,1165.964,2638.678,92742.773,437.790,0.904,19621.760,
113.200,37764.161,1168.704,2634.592,92753.540,433.340,0.903,19693.592,
113.300,37856.014,1171.451,2630.507,92764.344,428.930,0.902,19765.647,
113.400,37948.038,1174.204,2626.422,92775.188,424.558,0.902,19837.927,
113.500,38040.233,1176.963,2622.336,92786.070,420.226,0.901,19910.433,
113.600,38132.600,1179.729,2618.251,92796.992,415.931,0.901,19983.164,
113.700,38225.139,1182.502,2614.165,92807.952,411.675,0.900,20056.123,
113.800,38317.849,1185.281,2610.080,92818.952,407.456,0.899,20129.308,
113.900,38410.732,1188.066,2605.995,92829.990,403.275,0.899,20202.722,
114.000,38503.788,1190.858,2601.909,92841.068,399.132,0.898,20276.364,
114.100,38597.016,1193.657,2597.824,92852.186,395.025,0.897,20350.235,
114.200,38690.418,1196.462,2593.738,92863.343,390.955,0.897,20424.336,
114.300,38783.993,1199.274,2589.653,92874.539,386.921,0.896,20498.668,
114.400,38877.741,1202.092,2585.568,92885.775,382.924,0.896,20573.230,
114.500,38971.664,1204.917,2581.482,92897.051,378.963,0.895,20648.025,
114.600,39065.760,1207.749,2577.397,92908.367,375.037,0.894,20723.052,
114.700,39160.031,1210.587,2573.311,92919.722,371.147,0.894,20798.311,
114.800,39254.477,1213.432,2569.226,92931.118,367.292,0.893,20873.805,
114.900,39349.097,1216.284,2565.140,92942.554,363.472,0.893,20949.533,
115.000,39443.893,1219.143,2561.055,92954.030,359.687,0.892,21025.496,
115.100,39538.865,1222.008,2556.970,92965.546,355.936,0.891,21101.695,
115.200,39634.012,1224.880,2552.884,92977.102,352.219,0.891,21178.129,
115.300,39729.335,1227.759,2548.799,92988.700,348.537,0.890,21254.801,
115.400,39824.834,1230.644,2544.713,93000.337,344.888,0.889,21331.711,
115.500,39920.510,1233.537,2540.628,93012.015,341.272,0.889,21408.859,
115.600,40016.363,1236.436,2536.543,93023.734,337.689,0.888,21486.246,
115.700,40112.393,1239.343,2532.457,93035.494,334.140,0.888,21563.872,
115.800,40208.600,1242.256,2528.372,93047.295,330.623,0.887,21641.739,
115.900,40304.985,1245.176,2524.286,93059.137,327.138,0.886,21719.847,
116.000,40401.548,1248.103,2520.201,93071.020,323.686,0.886,21798.197,
116.100,40498.289,1251.037,2516.116,93082.944,320.266,0.885,21876.788,
116.200,40595.209,1253.978,2512.030,93094.909,316.877,0.885,21955.623,
116.300,40692.307,1256.926,2507.945,93106.916,313.520,0.884,22034.702,
116.400,40789.585,1259.882,2503.859,93118.964,310.194,0.883,22114.025,
116.500,40887.041,1262.844,2499.774,93131.054,306.899,0.883,22193.593,
116.600,40984.678,1265.813,2495.689,93143.185,303.635,0.882,22273.407,
116.700,41082.494,1268.789,2491.603,93155.358,300.401,0.881,22353.467,
116.800,41180.490,1271.773,2487.518,93167.573,297.198,0.881,22433.774,
116.900,41278.667,1274.764,2483.432,93179.830,294.025,0.880,22514.329,
117.000,41377.024,1277.761,2479.347,93192.129,290.881,0.880,22595.133,
117.100,41475.563,1280.766,2475.261,93204.470,287.768,0.879,22676.186,
117.200,41574.282,1283.779,2471.176,93216.853,284.683,0.878,22757.489,
117.300,41673.184,1286.798,2467.091,93229.278,281.628,0.878,22839.042,
117.400,41772.267,1289.825,2463.005,93241.746,278.601,0.877,22920.847,
117.500,41871.532,1292.859,2458.920,93254.256,275.603,0.876,23002.904,
117.600,41970.979,1295.901,2454.834,93266.809,272.634,0.876,23085.213,
117.700,42070.610,1298.949,2450.749,93279.404,269.693,0.875,23167.777,
117.800,42170.423,1302.006,2446.664,93292.042,266.780,0.875,23250.594,
117.900,42270.419,1305.069,2442.578,93304.723,263.895,0.874,23333.666,
118.000,42370.599,1308.140,2438.493,93317.447,261.037,0.873,23416.994,
118.100,42470.963,1311.218,2434.407,93330.213,258.207,0.873,23500.578,
118.200,42571.511,1314.304,2430.322,93343.023,255.404,0.872,23584.419,
118.300,42672.244,1317.398,2426.237,93355.876,252.627,0.872,23668.517,
118.400,42773.161,1320.498,2422.151,93368.772,249.878,0.871,23752.875,
118.500,42874.263,1323.607,2418.066,93381.711,247.155,0.870,23837.491,
118.600,42975.550,1326.723,2413.980,93394.694,244.458,0.870,23922.368,
118.700,43077.023,1329.846,2409.895,93407.720,241.787,0.869,24007.505,
118.800,43178.682,1332.977,2405.810,93420.790,239.142,0.868,24092.904,
118.900,43280.527,1336.116,2401.724,93433.904,236.523,0.868,24178.565,
119.000,43382.558,1339.263,2397.639,93447.061,233.929,0.867,24264.488,
119.100,43484.776,1342.417,2393.553,93460.262,231.360,0.867,24350.676,
119.200,43587.182,1345.579,2389.468,93473.508,228.817,0.866,24437.128,
119.300,43689.774,1348.748,2385.382,93486.797,226.298,0.865,24523.845,
119.400,43792.554,1351.926,2381.297,93500.130,223.804,0.865,24610.827,
119.500,43895.522,1355.111,2377.212,93513.507,221.334,0.864,24698.077,
119.600,43998.679,1358.304,2373.126,93526.929,218.889,0.864,24785.594,
119.700,44102.024,1361.505,2369.041,93540.395,216.467,0.863,24873.379,
119.800,44205.558,1364.714,2364.955,93553.906,214.070,0.862,24961.433,
119.900,44309.281,1367.930,2360.870,93567.461,211.696,0.862,25049.757,
120.000,44413.193,1371.155,2356.785,93581.060,209.345,0.861,25138.351,
120.100,44517.295,1374.387,2352.699,93594.705,207.018,0.860,25227.216,
120.200,44621.587,1377.628,2348.614,93608.394,204.713,0.860,25316.354,
120.300,44726.070,1380.876,2344.528,93622.128,202.432,0.859,25405.764,
120.400,44830.743,1384.133,2340.443,93635.907,200.173,0.859,25495.448,
120.500,44935.607,1387.398,2336.358,93649.731,197.936,0.858,25585.406,
120.600,45040.663,1390.670,2332.272,93663.600,195.722,0.857,25675.639,
120.700,45145.910,1393.951,2328.187,93677.515,193.530,0.857,25766.148,
120.800,45251.349,1397.240,2324.101,93691.474,191.360,0.856,25856.934,
120.900,45356.980,1400.537,2320.016,93705.479,189.211,0.856,25947.997,
121.000,45462.804,1403.843,2315.931,93719.530,187.084,0.855,26039.339,
121.100,45568.821,1407.156,2311.845,93733.626,184.979,0.854,26130.959,
121.200,45675.030,1410.478,2307.760,93747.768,182.894,0.854,26222.860,
121.300,45781.434,1413.809,2303.674,93761.955,180.831,0.853,26315.041,
121.400,45888.031,1417.147,2299.589,93776.189,178.788,0.852,26407.503,
121.500,45994.822,1420.494,2295.503,93790.468,176.766,0.852,26500.248,
121.600,46101.807,1423.849,2291.418,93804.793,174.764,0.851,26593.276,
121.700,46208.988,1427.213,2287.333,93819.164,172.783,0.851,26686.588,
121.800,46316.363,1430.585,2283.247,93833.582,170.821,0.850,26780.184,
121.900,46423.934,1433.966,2279.162,93848.045,168.880,0.849,26874.066,
122.000,46531.700,1437.355,2275.076,93862.555,166.958,0.849,26968.234,
122.100,46639.663,1440.753,2270.991,93877.111,165.056,0.848,27062.690,
122.200,46747.821,1444.159,2266.906,93891.714,163.174,0.847,27157.433,
122.300,46856.177,1447.574,2262.820,93906.364,161.310,0.847,27252.466,
122.400,46964.729,1450.997,2258.735,93921.059,159.466,0.846,27347.788,
122.500,47073.479,1454.429,2254.649,93935.802,157.640,0.846,27443.400,
122.600,47182.427,1457.877,2250.564,93950.592,0.000,0.845,27539.304,
122.700,47291.573,1461.334,2246.479,93965.428,0.000,0.844,27635.500,
122.800,47400.918,1464.799,2242.393,93980.311,0.000,0.844,27731.990,
122.900,47510.462,1468.273,2238.308,93995.242,0.000,0.843,27828.775,
123.000,47620.206,1471.755,2234.222,94010.219,0.000,0.843,27925.854,
123.100,47730.149,1475.247,2230.137,94025.244,0.000,0.842,28023.230,
123.200,47840.293,1478.747,2226.052,94040.317,0.000,0.841,28120.902,
123.300,47950.637,1482.256,2221.966,94055.436,0.000,0.841,28218.872,
123.400,48061.182,1485.774,2217.881,94070.604,0.000,0.840,28317.140,
123.500,48171.928,1489.301,2213.795,94085.818,0.000,0.839,28415.708,
123.600,48282.875,1492.836,2209.710,94101.081,0.000,0.839,28514.576,
123.700,48394.024,1496.381,2205.624,94116.391,0.000,0.838,28613.745,
123.800,48505.375,1499.935,2201.539,94131.749,0.000,0.838,28713.217,
123.900,48616.929,1503.498,2197.454,94147.155,0.000,0.837,28812.991,
124.000,48728.685,1507.070,2193.368,94162.609,0.000,0.836,28913.069,
124.100,48840.645,1510.651,2189.283,94178.111,0.000,0.836,29013.451,
124.200,48952.808,1514.241,2185.197,94193.661,0.000,0.835,29114.139,
124.300,49065.175,1517.841,2181.112,94209.259,0.000,0.835,29215.134,
124.400,49177.746,1521.449,2177.027,94224.906,0.000,0.834,29316.435,
124.500,49290.521,1525.067,2172.941,94240.601,0.000,0.833,29418.045,
124.600,49403.502,1528.695,2168.856,94256.344,0.000,0.833,29519.964,
124.700,49516.687,1532.331,2164.770,94272.136,0.000,0.832,29622.193,
124.800,49630.078,1535.977,2160.685,94287.977,0.000,0.831,29724.733,
124.900,49743.675,1539.633,2156.600,94303.866,0.000,0.831,29827.584,
125.000,49857.479,1543.298,2152.514,94319.804,0.000,0.830,29930.748,
125.100,49971.488,1546.972,2148.429,94335.790,0.000,0.830,30034.226,
125.200,50085.705,1550.656,2144.343,94351.826,0.000,0.829,30138.019,
125.300,50200.129,1554.349,2140.258,94367.910,0.000,0.828,30242.126,
125.400,50314.761,1558.052,2136.173,94384.044,0.000,0.828,30346.550,
125.500,50429.600,1561.765,2132.087,94400.226,0.000,0.827,30451.292,
125.600,50544.648,1565.487,2128.002,94416.458,0.000,0.827,30556.351,
125.700,50659.905,1569.219,2123.916,94432.739,0.000,0.826,30661.730,
125.800,50775.371,1572.961,2119.831,94449.070,0.000,0.825,30767.429,
125.900,50891.046,1576.713,2115.745,94465.450,0.000,0.825,30873.448,
126.000,51006.931,1580.474,2111.660,94481.879,0.000,0.824,30979.790,
126.100,51123.026,1584.246,2107.575,94498.358,0.000,0.823,31086.455,
126.200,51239.331,1588.027,2103.489,94514.886,0.000,0.823,31193.443,
126.300,51355.848,1591.818,2099.404,94531.464,0.000,0.822,31300.756,
126.400,51472.576,1595.619,2095.318,94548.092,0.000,0.822,31408.395,
126.500,51589.515,1599.430,2091.233,94564.770,0.000,0.821,31516.361,
126.600,51706.667,1603.251,2087.148,94581.497,0.000,0.820,31624.655,
126.700,51824.030,1607.083,2083.062,94598.275,0.000,0.820,31733.277,
126.800,51941.607,1610.924,2078.977,94615.102,0.000,0.819,31842.228,
126.900,52059.396,1614.776,2074.891,94631.980,0.000,0.818,31951.510,
127.000,52177.400,1618.638,2070.806,94648.908,0.000,0.818,32061.124,
127.100,52295.616,1622.510,2066.721,94665.886,0.000,0.817,32171.071,
127.200,52414.048,1626.392,2062.635,94682.914,0.000,0.817,32281.350,
127.300,52532.693,1630.285,2058.550,94699.993,0.000,0.816,32391.965,
127.400,52651.554,1634.189,2054.464,94717.122,0.000,0.815,32502.915,
127.500,52770.631,1638.102,2050.379,94734.302,0.000,0.815,32614.201,
127.600,52889.923,1642.026,2046.294,94751.533,0.000,0.814,32725.825,
127.700,53009.431,1645.961,2042.208,94768.813,0.000,0.814,32837.788,
127.800,53129.155,1649.906,2038.123,94786.145,0.000,0.813,32950.090,
127.900,53249.097,1653.862,2034.037,94803.528,0.000,0.812,33062.733,
128.000,53369.256,1657.829,2029.952,94820.961,0.000,0.812,33175.717,
128.100,53489.633,1661.806,2025.866,94838.445,0.000,0.811,33289.043,
128.200,53610.228,1665.794,2021.781,94855.980,0.000,0.810,33402.714,
128.300,53731.041,1669.793,2017.696,94873.566,0.000,0.810,33516.729,
128.400,53852.073,1673.802,2013.610,94891.204,0.000,0.809,33631.090,
128.500,53973.325,1677.823,2009.525,94908.892,0.000,0.809,33745.797,
128.600,54094.796,1681.854,2005.439,94926.632,0.000,0.808,33860.852,
128.700,54216.487,1685.896,2001.354,94944.423,0.000,0.807,33976.256,
128.800,54338.399,1689.950,1997.269,94962.265,0.000,0.807,34092.010,
128.900,54460.532,1694.014,1993.183,94980.159,0.000,0.806,34208.115,
129.000,54582.886,1698.090,1989.098,94998.104,0.000,0.806,34324.571,
129.100,54705.462,1702.176,1985.012,95016.100,0.000,0.805,34441.381,
129.200,54828.260,1706.274,1980.927,95034.149,0.000,0.804,34558.545,
129.300,54951.280,1710.383,1976.842,95052.249,0.000,0.804,34676.064,
129.400,55074.524,1714.504,1972.756,95070.400,0.000,0.803,34793.939,
129.500,55197.990,1718.636,1968.671,95088.604,0.000,0.802,34912.172,
129.600,55321.681,1722.779,1964.585,95106.859,0.000,0.802,35030.762,
129.700,55445.596,1726.933,1960.500,95125.166,0.000,0.801,35149.713,
129.800,55569.735,1731.099,1956.415,95143.525,0.000,0.801,35269.024,
129.900,55694.100,1735.277,1952.329,95161.936,0.000,0.800,35388.696,
130.000,55818.690,1739.466,1948.244,95180.399,0.000,0.799,35508.732,
130.100,55943.506,1743.667,1944.158,95198.914,0.000,0.799,35629.131,
130.200,56068.548,1747.880,1940.073,95217.481,0.000,0.798,35749.896,
130.300,56193.817,1752.104,1935.987,95236.101,0.000,0.797,35871.026,
130.400,56319.313,1756.340,1931.902,95254.773,0.000,0.797,35992.524,
130.500,56445.037,1760.588,1927.817,95273.497,0.000,0.796,36114.390,
130.600,56570.989,1764.848,1923.731,95292.273,0.000,0.796,36236.625,
130.700,56697.169,1769.119,1919.646,95311.102,0.000,0.795,36359.231,
130.800,56823.578,1773.403,1915.560,95329.984,0.000,0.794,36482.209,
130.900,56950.217,1777.699,1911.475,95348.918,0.000,0.794,36605.560,
131.000,57077.085,1782.007,1907.390,95367.904,0.000,0.793,36729.285,
131.100,57204.184,1786.327,1903.304,95386.944,0.000,0.793,36853.385,
131.200,57331.513,1790.659,1899.219,95406.036,0.000,0.792,36977.861,
131.300,57459.074,1795.004,1895.133,95425.180,0.000,0.791,37102.715,
131.400,57586.866,1799.360,1891.048,95444.378,0.000,0.791,37227.947,
131.500,57714.890,1803.730,1886.963,95463.628,0.000,0.790,37353.560,
131.600,57843.147,1808.111,1882.877,95482.931,0.000,0.789,37479.553,
131.700,57971.636,1812.505,1878.792,95502.287,0.000,0.789,37605.929,
131.800,58100.359,1816.912,1874.706,95521.696,0.000,0.788,37732.688,
131.900,58229.316,1821.331,1870.621,95541.158,0.000,0.788,37859.832,
132.000,58358.507,1825.763,1866.536,95560.674,0.000,0.787,37987.361,
132.100,58487.933,1830.208,1862.450,95580.242,0.000,0.786,38115.277,
132.200,58617.594,1834.665,1858.365,95599.863,0.000,0.786,38243.582,
132.300,58747.491,1839.135,1854.279,95619.538,0.000,0.785,38372.276,
132.400,58877.624,1843.618,1850.194,95639.266,0.000,0.785,38501.361,
132.500,59007.994,1848.114,1846.108,95659.047,0.000,0.784,38630.837,
132.600,59138.601,1852.623,1842.023,95678.882,0.000,0.783,38760.707,
132.700,59269.445,1857.145,1837.938,95698.770,0.000,0.783,38890.970,
132.800,59400.528,1861.680,1833.852,95718.711,0.000,0.782,39021.630,
132.900,59531.849,1866.228,1829.767,95738.706,0.000,0.781,39152.686,
133.000,59663.409,1870.790,1825.681,95758.754,0.000,0.781,39284.140,
133.100,59795.209,1875.364,1821.596,95778.856,0.000,0.780,39415.994,
133.200,59927.248,1879.953,1817.511,95799.011,0.000,0.780,39548.248,
133.300,60059.529,1884.554,1813.425,95819.220,0.000,0.779,39680.904,
133.400,60192.050,1889.169,1809.340,95839.483,0.000,0.778,39813.963,
133.500,60324.812,1893.798,1805.254,95859.799,0.000,0.778,39947.426,
133.600,60457.817,1898.440,1801.169,95880.169,0.000,0.777,40081.295,
133.700,60591.064,1903.096,1797.084,95900.593,0.000,0.777,40215.571,
133.800,60724.554,1907.765,1792.998,95921.071,0.000,0.776,40350.255,
133.900,60858.288,1912.448,1788.913,95941.602,0.000,0.775,40485.349,
134.000,60992.265,1917.146,1784.827,95962.188,0.000,0.775,40620.853,
134.100,61126.487,1921.857,1780.742,95982.827,0.000,0.774,40756.770,
134.200,61260.954,1926.582,1776.657,96003.520,0.000,0.773,40893.100,
134.300,61395.667,1931.321,1772.571,96024.267,0.000,0.773,41029.845,
134.400,61530.625,1936.074,1768.486,96045.068,0.000,0.772,41167.006,
134.500,61665.830,1940.842,1764.400,96065.923,0.000,0.772,41304.584,
134.600,61801.283,1945.623,1760.315,96086.833,0.000,0.771,41442.581,
134.700,61936.982,1950.419,1756.229,96107.796,0.000,0.770,41580.998,
134.800,62072.930,1955.230,1752.144,96128.813,0.000,0.770,41719.837,
134.900,62209.127,1960.054,1748.059,96149.885,0.000,0.769,41859.099,
135.000,62345.572,1964.894,1743.973,96171.010,0.000,0.768,41998.785,
135.100,62482.267,1969.748,1739.888,96192.190,0.000,0.768,42138.896,
135.200,62619.213,1974.616,1735.802,96213.424,0.000,0.767,42279.434,
135.300,62756.409,1979.499,1731.717,96234.712,0.000,0.767,42420.401,
135.400,62893.856,1984.398,1727.632,96256.055,0.000,0.766,42561.797,
135.500,63031.556,1989.311,1723.546,96277.452,0.000,0.765,42703.625,
135.600,63169.507,1994.238,1719.461,96298.903,0.000,0.765,42845.885,
135.700,63307.712,1999.181,1715.375,96320.408,0.000,0.764,42988.579,
135.800,63446.170,2004.139,1711.290,96341.968,0.000,0.764,43131.708,
135.900,63584.882,2009.113,1707.205,96363.582,0.000,0.763,43275.274,
136.000,63723.849,2014.101,1703.119,96385.250,0.000,0.762,43419.279,
136.100,63863.071,2019.105,500.000,96406.973,0.000,0.762,43563.722,
136.200,64002.417,2018.441,500.000,0.000,0.000,0.762,43708.343,
136.300,64141.671,2017.778,500.000,0.000,0.000,0.761,43852.957,
136.400,64280.831,2017.115,500.000,0.000,0.000,0.761,43997.565,
136.500,64419.899,2016.452,500.000,0.000,0.000,0.761,44142.167,
136.600,64558.874,2015.790,500.000,0.000,0.000,0.760,44286.762,
136.700,64697.757,2015.127,500.000,0.000,0.000,0.760,44431.352,
136.800,64836.546,2014.465,500.000,0.000,0.000,0.760,44575.935,
136.900,64975.243,2013.804,500.000,0.000,0.000,0.759,44720.511,
137.000,65113.847,2013.142,500.000,0.000,0.000,0.759,44865.082,
137.100,65252.358,2012.481,500.000,0.000,0.000,0.759,45009.646,
137.200,65390.777,2011.820,500.000,0.000,0.000,0.758,45154.204,
137.300,65529.103,2011.159,500.000,0.000,0.000,0.758,45298.756,
137.400,65667.335,2010.499,500.000,0.000,0.000,0.758,45443.302,
137.500,65805.476,2009.838,500.000,0.000,0.000,0.757,45587.841,
137.600,65943.523,2009.178,500.000,0.000,0.000,0.757,45732.375,
137.700,66081.478,2008.519,500.000,0.000,0.000,0.757,45876.902,
137.800,66219.339,2007.859,500.000,0.000,0.000,0.756,46021.423,
137.900,66357.109,2007.200,500.000,0.000,0.000,0.756,46165.937,
138.000,66494.785,2006.541,500.000,0.000,0.000,0.756,46310.446,
138.100,66632.369,2005.882,500.000,0.000,0.000,0.756,46454.948,
138.200,66769.859,2005.224,500.000,0.000,0.000,0.755,46599.444,
138.300,66907.258,2004.566,500.000,0.000,0.000,0.755,46743.934,
138.400,67044.563,2003.908,500.000,0.000,0.000,0.755,46888.418,
138.500,67181.776,2003.250,500.000,0.000,0.000,0.754,47032.896,
138.600,67318.896,2002.593,500.000,0.000,0.000,0.754,47177.367,
138.700,67455.923,2001.935,500.000,0.000,0.000,0.754,47321.832,
138.800,67592.858,2001.279,500.000,0.000,0.000,0.753,47466.292,
138.900,67729.700,2000.622,500.000,0.000,0.000,0.753,47610.745,
139.000,67866.449,1999.965,500.000,0.000,0.000,0.753,47755.191,
139.100,68003.105,1999.309,500.000,0.000,0.000,0.752,47899.632,
139.200,68139.669,1998.653,500.000,0.000,0.000,0.752,48044.067,
139.300,68276.140,1997.998,500.000,0.000,0.000,0.752,48188.495,
139.400,68412.518,1997.343,500.000,0.000,0.000,0.751,48332.918,
139.500,68548.804,1996.687,500.000,0.000,0.000,0.751,48477.334,
139.600,68684.997,1996.033,500.000,0.000,0.000,0.751,48621.744,
139.700,68821.097,1995.378,500.000,0.000,0.000,0.750,48766.148,
139.800,68957.105,1994.724,500.000,0.000,0.000,0.750,48910.546,
139.900,69093.020,1994.070,500.000,0.000,0.000,0.750,49054.938,
140.000,69228.842,1993.416,500.000,0.000,0.000,0.749,49199.324,
140.100,69364.572,1992.762,500.000,0.000,0.000,0.749,49343.704,
140.200,69500.209,1992.109,500.000,0.000,0.000,0.749,49488.077,
140.300,69635.753,1991.456,500.000,0.000,0.000,0.748,49632.445,
140.400,69771.205,1990.803,500.000,0.000,0.000,0.748,49776.806,
140.500,69906.564,1990.151,500.000,0.000,0.000,0.748,49921.161,
140.600,70041.830,1989.498,500.000,0.000,0.000,0.747,50065.511,
140.700,70177.004,1988.846,500.000,0.000,0.000,0.747,50209.854,
140.800,70312.085,1988.195,500.000,0.000,0.000,0.747,50354.191,
140.900,70447.074,1987.543,500.000,0.000,0.000,0.746,50498.522,
141.000,70581.970,1986.892,500.000,0.000,0.000,0.746,50642.847,
141.100,70716.773,1986.241,500.000,0.000,0.000,0.746,50787.166,
141.200,70851.484,1985.590,500.000,0.000,0.000,0.745,50931.479,
141.300,70986.102,1984.940,500.000,0.000,0.000,0.745,51075.786,
141.400,71120.627,1984.290,500.000,0.000,0.000,0.745,51220.087,
141.500,71255.060,1983.640,500.000,0.000,0.000,0.744,51364.382,
141.600,71389.400,1982.990,500.000,0.000,0.000,0.744,51508.671,
141.700,71523.647,1982.341,500.000,0.000,0.000,0.744,51652.954,
